12673 194251
8 661 -6.704414354964107
8 557 -7.397561535524052
8 1120 -7.397561535524052
8 2012 -7.397561535524052
8 3247 -7.397561535524052
8 6005 -7.397561535524052
8 547 -7.397561535524052
8 9793 -6.298949246855942
8 2665 -7.397561535524052
8 10411 -7.397561535524052
8 3723 -7.397561535524052
8 8727 -6.298949246855942
8 3997 -7.397561535524052
8 680 -7.397561535524052
8 3702 -7.397561535524052
8 10559 -7.397561535524052
8 172 -7.397561535524052
8 10642 -7.397561535524052
8 7564 -7.397561535524052
8 3356 -7.397561535524052
8 1250 -7.397561535524052
8 778 -7.397561535524052
8 4382 -7.397561535524052
8 670 -6.011267174404161
8 10862 -7.397561535524052
8 125 -7.397561535524052
8 2965 -7.397561535524052
8 10944 -7.397561535524052
8 10962 -7.397561535524052
8 10986 -7.397561535524052
8 11030 -7.397561535524052
8 11034 -7.397561535524052
8 2983 -7.397561535524052
8 11051 -7.397561535524052
8 4142 -6.704414354964107
8 2896 -7.397561535524052
8 3515 -7.397561535524052
8 11157 -7.397561535524052
8 492 -7.397561535524052
8 787 -7.397561535524052
8 3978 -7.397561535524052
8 11285 -6.704414354964107
8 1210 -6.704414354964107
8 7071 -7.397561535524052
8 7346 -7.397561535524052
8 6509 -7.397561535524052
8 1058 -7.397561535524052
8 11393 -7.397561535524052
8 1762 -7.397561535524052
8 1408 -7.397561535524052
8 6010 -7.397561535524052
8 11459 -7.397561535524052
8 1063 -7.397561535524052
8 55 -7.397561535524052
8 3557 -6.704414354964107
8 1522 -7.397561535524052
8 6623 -7.397561535524052
8 4390 -7.397561535524052
8 568 -7.397561535524052
8 3894 -7.397561535524052
8 7664 -7.397561535524052
8 721 -7.397561535524052
8 1661 -6.704414354964107
8 11680 -7.397561535524052
8 1687 -7.397561535524052
8 864 -7.397561535524052
8 2185 -7.397561535524052
8 1646 -7.397561535524052
8 5391 -7.397561535524052
8 408 -7.397561535524052
8 11789 -7.397561535524052
8 1515 -7.397561535524052
8 4452 -7.397561535524052
8 5229 -7.397561535524052
8 1342 -7.397561535524052
8 775 -7.397561535524052
8 1679 -7.397561535524052
8 2510 -7.397561535524052
8 11921 -7.397561535524052
8 856 -7.397561535524052
8 765 -7.397561535524052
8 11953 -7.397561535524052
8 1247 -6.704414354964107
8 946 -7.397561535524052
8 772 -7.397561535524052
8 752 -7.397561535524052
8 12003 -7.397561535524052
8 7040 -7.397561535524052
8 12021 -7.397561535524052
8 12030 -7.397561535524052
8 2151 -7.397561535524052
8 1010 -7.397561535524052
8 12090 -7.397561535524052
8 136 -7.397561535524052
8 6661 -7.397561535524052
8 8710 -7.397561535524052
8 9370 -7.397561535524052
8 11394 -7.397561535524052
8 12232 -7.397561535524052
8 12281 -7.397561535524052
8 4304 -7.397561535524052
8 12311 -7.397561535524052
8 1592 -7.397561535524052
8 4307 -7.397561535524052
8 413 -7.397561535524052
8 1372 -7.397561535524052
8 2019 -7.397561535524052
8 1450 -7.397561535524052
8 4940 -7.397561535524052
8 12480 -7.397561535524052
8 2561 -7.397561535524052
8 12493 -7.397561535524052
8 3248 -7.397561535524052
8 8519 -7.397561535524052
8 102 -7.397561535524052
8 1121 -7.397561535524052
8 2236 -7.397561535524052
8 3811 -7.397561535524052
8 4731 -7.397561535524052
8 12662 -7.397561535524052
8 1073 -7.397561535524052
8 4885 -7.397561535524052
9 10 -2.321161478566981
9 24 -4.400603020246817
9 1056 -5.093750200806762
9 1295 -4.400603020246817
9 133 -5.093750200806762
9 1316 -5.093750200806762
9 1552 -3.707455839686872
9 1079 -2.608843551018762
9 759 -5.093750200806762
9 2388 -5.093750200806762
9 2429 -5.093750200806762
9 52 -5.093750200806762
9 2967 -5.093750200806762
9 55 -5.093750200806762
9 1336 -5.093750200806762
9 85 -3.147840051751449
9 968 -3.014308659126927
9 3320 -5.093750200806762
9 919 -4.400603020246817
9 1549 -3.995137912138653
9 4705 -5.093750200806762
9 230 -5.093750200806762
9 3721 -5.093750200806762
9 282 -5.093750200806762
9 195 -3.484312288372662
9 1878 -5.093750200806762
9 141 -3.707455839686872
9 5092 -5.093750200806762
9 6056 -4.400603020246817
9 6199 -4.400603020246817
9 4575 -5.093750200806762
9 3997 -5.093750200806762
9 4532 -5.093750200806762
9 124 -5.093750200806762
9 13 -3.707455839686872
9 2690 -5.093750200806762
9 1646 -5.093750200806762
9 2036 -5.093750200806762
9 6073 -4.400603020246817
9 212 -5.093750200806762
9 6949 -5.093750200806762
9 7358 -5.093750200806762
9 228 -5.093750200806762
9 19 -4.400603020246817
9 4275 -5.093750200806762
9 2294 -5.093750200806762
9 35 -5.093750200806762
9 8026 -5.093750200806762
9 8063 -5.093750200806762
9 5021 -5.093750200806762
9 1613 -5.093750200806762
9 8640 -5.093750200806762
9 5203 -5.093750200806762
9 1230 -5.093750200806762
9 310 -4.400603020246817
9 8621 -5.093750200806762
9 78 -5.093750200806762
9 189 -4.400603020246817
9 38 -5.093750200806762
9 9069 -5.093750200806762
9 213 -5.093750200806762
9 2939 -5.093750200806762
9 1585 -5.093750200806762
9 1042 -5.093750200806762
9 648 -5.093750200806762
9 7050 -5.093750200806762
9 1125 -5.093750200806762
9 1679 -5.093750200806762
9 194 -4.400603020246817
9 1651 -5.093750200806762
9 79 -5.093750200806762
9 1181 -4.400603020246817
9 1419 -5.093750200806762
9 2703 -5.093750200806762
9 1478 -5.093750200806762
9 543 -5.093750200806762
9 6625 -5.093750200806762
9 1782 -5.093750200806762
9 182 -4.400603020246817
9 502 -5.093750200806762
9 11304 -5.093750200806762
9 259 -5.093750200806762
9 6391 -4.400603020246817
9 2483 -5.093750200806762
9 7487 -5.093750200806762
9 191 -5.093750200806762
9 682 -5.093750200806762
9 2221 -5.093750200806762
9 10367 -5.093750200806762
9 2282 -5.093750200806762
9 2130 -5.093750200806762
9 2 -5.093750200806762
9 130 -5.093750200806762
9 12528 -5.093750200806762
9 12584 -5.093750200806762
9 2443 -5.093750200806762
10 11 -2.790288299339182
10 128 -5.166981364486950
10 151 -7.038783541388542
10 35 -4.473834183927004
10 141 -4.436093855944157
10 237 -7.731930721948486
10 4 -4.148411783492376
10 382 -7.731930721948486
10 85 -2.555780989374657
10 458 -6.345636360828596
10 459 -6.633318433280377
10 530 -7.731930721948486
10 371 -6.122492809514386
10 583 -5.652489180268651
10 632 -5.940171252720432
10 742 -7.731930721948486
10 568 -5.092873392333228
10 755 -7.731930721948486
10 561 -6.122492809514386
10 654 -7.038783541388542
10 24 -5.023880520846276
10 124 -4.094344562222100
10 889 -7.731930721948486
10 910 -7.731930721948486
10 911 -7.731930721948486
10 111 -5.247024072160486
10 823 -6.633318433280377
10 813 -7.038783541388542
10 952 -7.731930721948486
10 962 -4.473834183927004
10 165 -5.652489180268651
10 103 -5.534706144612267
10 707 -4.399726211773283
10 1033 -5.940171252720432
10 240 -4.436093855944157
10 1039 -4.513054897080286
10 1043 -7.038783541388542
10 862 -6.122492809514386
10 191 -4.068369075818840
10 258 -5.166981364486950
10 692 -5.534706144612267
10 1175 -6.633318433280377
10 136 -5.247024072160486
10 1329 -7.731930721948486
10 1340 -7.731930721948486
10 437 -6.345636360828596
10 1406 -7.038783541388542
10 1546 -6.122492809514386
10 941 -5.023880520846276
10 1585 -7.038783541388542
10 1637 -7.731930721948486
10 143 -5.247024072160486
10 34 -4.205570197332325
10 491 -6.122492809514386
10 1761 -6.345636360828596
10 1787 -7.731930721948486
10 1796 -7.731930721948486
10 1827 -7.038783541388542
10 427 -5.534706144612267
10 419 -5.247024072160486
10 78 -4.640888268590171
10 147 -5.429345628954441
10 1974 -7.731930721948486
10 1991 -7.731930721948486
10 313 -5.092873392333228
10 2004 -7.038783541388542
10 734 -5.534706144612267
10 2129 -7.731930721948486
10 2165 -7.731930721948486
10 2176 -7.731930721948486
10 416 -6.633318433280377
10 917 -7.038783541388542
10 75 -5.786020572893174
10 2200 -7.731930721948486
10 265 -6.345636360828596
10 2284 -7.731930721948486
10 2290 -7.731930721948486
10 581 -6.345636360828596
10 1604 -6.633318433280377
10 282 -3.277583425694979
10 21 -7.038783541388542
10 2501 -7.038783541388542
10 1825 -7.038783541388542
10 2625 -7.731930721948486
10 90 -7.038783541388542
10 2723 -7.038783541388542
10 50 -5.786020572893174
10 2804 -7.038783541388542
10 1205 -7.038783541388542
10 2902 -7.731930721948486
10 1347 -5.429345628954441
10 233 -7.038783541388542
10 2437 -7.731930721948486
10 975 -6.633318433280377
10 319 -7.038783541388542
10 3 -7.038783541388542
10 33 -5.166981364486950
10 69 -5.534706144612267
10 721 -6.122492809514386
10 379 -7.038783541388542
10 2670 -7.038783541388542
10 3193 -7.731930721948486
10 325 -5.786020572893174
10 1785 -7.731930721948486
10 3224 -7.731930721948486
10 16 -4.364634891962012
10 1104 -4.787491742782046
10 1155 -5.534706144612267
10 238 -7.731930721948486
10 70 -4.596436506019336
10 3317 -7.038783541388542
10 3363 -6.345636360828596
10 3369 -7.038783541388542
10 1164 -6.345636360828596
10 3493 -7.731930721948486
10 3502 -7.731930721948486
10 1430 -7.731930721948486
10 3536 -7.038783541388542
10 3543 -6.633318433280377
10 1067 -5.429345628954441
10 3634 -7.731930721948486
10 2053 -5.534706144612267
10 2655 -5.786020572893174
10 2980 -6.345636360828596
10 3785 -5.940171252720432
10 3803 -4.959341999708705
10 3819 -6.633318433280377
10 3850 -6.633318433280377
10 2660 -7.731930721948486
10 684 -6.633318433280377
10 1460 -7.038783541388542
10 9 -7.038783541388542
10 1985 -6.633318433280377
10 2861 -7.731930721948486
10 599 -6.345636360828596
10 3964 -7.731930721948486
10 2190 -7.731930721948486
10 188 -5.334035449150116
10 339 -5.786020572893174
10 1625 -7.038783541388542
10 770 -6.122492809514386
10 1888 -7.038783541388542
10 121 -7.731930721948486
10 42 -6.345636360828596
10 3934 -7.038783541388542
10 83 -5.429345628954441
10 1797 -6.345636360828596
10 1218 -7.038783541388542
10 856 -5.940171252720432
10 261 -6.345636360828596
10 47 -7.038783541388542
10 529 -5.166981364486950
10 4274 -5.940171252720432
10 1995 -5.652489180268651
10 4328 -7.038783541388542
10 2094 -6.345636360828596
10 2868 -7.731930721948486
10 3929 -5.786020572893174
10 648 -7.038783541388542
10 4463 -7.731930721948486
10 1878 -6.122492809514386
10 2274 -6.345636360828596
10 802 -7.038783541388542
10 776 -7.038783541388542
10 637 -6.345636360828596
10 4559 -7.038783541388542
10 206 -7.038783541388542
10 4585 -6.345636360828596
10 1059 -7.731930721948486
10 277 -7.731930721948486
10 1222 -7.731930721948486
10 317 -6.633318433280377
10 2426 -7.038783541388542
10 3198 -7.038783541388542
10 1575 -5.429345628954441
10 845 -6.345636360828596
10 3016 -7.038783541388542
10 4802 -7.731930721948486
10 694 -7.731930721948486
10 2013 -7.731930721948486
10 4829 -6.633318433280377
10 4835 -7.731930721948486
10 4852 -7.038783541388542
10 4861 -7.731930721948486
10 5 -4.596436506019336
10 270 -6.122492809514386
10 3759 -5.429345628954441
10 279 -7.038783541388542
10 2771 -7.731930721948486
10 4951 -7.038783541388542
10 390 -5.652489180268651
10 5047 -7.731930721948486
10 1734 -7.731930721948486
10 3191 -7.731930721948486
10 1283 -7.038783541388542
10 2447 -7.731930721948486
10 1540 -5.940171252720432
10 439 -7.038783541388542
10 661 -7.038783541388542
10 178 -5.940171252720432
10 1015 -7.731930721948486
10 2568 -7.731930721948486
10 1953 -7.731930721948486
10 683 -7.731930721948486
10 5157 -7.731930721948486
10 516 -7.038783541388542
10 118 -7.731930721948486
10 482 -7.038783541388542
10 826 -7.731930721948486
10 3233 -6.345636360828596
10 948 -7.038783541388542
10 551 -6.633318433280377
10 2240 -7.038783541388542
10 1446 -5.534706144612267
10 5429 -7.731930721948486
10 5441 -7.731930721948486
10 2226 -7.731930721948486
10 1278 -6.633318433280377
10 1216 -5.534706144612267
10 2524 -7.731930721948486
10 3034 -7.038783541388542
10 1714 -5.429345628954441
10 1393 -4.841558964052322
10 1846 -7.731930721948486
10 61 -7.731930721948486
10 1271 -6.633318433280377
10 2468 -7.731930721948486
10 4374 -7.731930721948486
10 2999 -7.731930721948486
10 236 -7.038783541388542
10 346 -7.731930721948486
10 5659 -7.038783541388542
10 1576 -6.345636360828596
10 5669 -7.731930721948486
10 1770 -6.633318433280377
10 5733 -7.731930721948486
10 352 -7.038783541388542
10 5797 -7.731930721948486
10 443 -7.731930721948486
10 4025 -7.731930721948486
10 5815 -6.345636360828596
10 5864 -7.731930721948486
10 44 -5.534706144612267
10 5877 -7.731930721948486
10 4368 -7.731930721948486
10 5883 -7.731930721948486
10 679 -7.038783541388542
10 275 -6.122492809514386
10 55 -6.633318433280377
10 5932 -7.731930721948486
10 5949 -7.731930721948486
10 5963 -7.731930721948486
10 960 -6.633318433280377
10 1474 -7.731930721948486
10 2 -6.345636360828596
10 6020 -7.731930721948486
10 1876 -7.731930721948486
10 6065 -7.038783541388542
10 808 -7.731930721948486
10 6093 -7.731930721948486
10 20 -7.731930721948486
10 185 -6.122492809514386
10 4874 -7.731930721948486
10 4194 -6.633318433280377
10 6176 -6.633318433280377
10 6207 -7.731930721948486
10 1754 -7.731930721948486
10 1781 -7.731930721948486
10 6237 -7.731930721948486
10 1084 -6.122492809514386
10 6296 -7.038783541388542
10 5093 -7.731930721948486
10 1989 -6.633318433280377
10 434 -7.038783541388542
10 222 -7.731930721948486
10 214 -7.731930721948486
10 6377 -7.038783541388542
10 6378 -7.731930721948486
10 1233 -7.038783541388542
10 23 -7.731930721948486
10 2689 -7.731930721948486
10 6425 -7.731930721948486
10 3049 -7.731930721948486
10 6516 -7.731930721948486
10 4518 -7.731930721948486
10 1012 -5.652489180268651
10 2519 -5.940171252720432
10 2301 -7.731930721948486
10 510 -7.038783541388542
10 6649 -7.731930721948486
10 3606 -7.731930721948486
10 2998 -7.731930721948486
10 3096 -6.345636360828596
10 6703 -7.038783541388542
10 306 -6.633318433280377
10 1800 -6.633318433280377
10 6794 -7.731930721948486
10 5866 -7.731930721948486
10 744 -7.038783541388542
10 38 -6.345636360828596
10 6934 -7.731930721948486
10 990 -6.633318433280377
10 3612 -7.731930721948486
10 17 -5.652489180268651
10 7047 -7.731930721948486
10 6174 -7.731930721948486
10 2389 -7.731930721948486
10 3323 -7.731930721948486
10 6704 -7.731930721948486
10 7138 -7.731930721948486
10 205 -7.731930721948486
10 7194 -7.038783541388542
10 5209 -7.038783541388542
10 7230 -7.731930721948486
10 7236 -7.731930721948486
10 4870 -7.731930721948486
10 5066 -7.731930721948486
10 2239 -7.038783541388542
10 704 -6.633318433280377
10 4167 -7.038783541388542
10 14 -6.633318433280377
10 215 -7.731930721948486
10 4831 -7.731930721948486
10 1527 -6.345636360828596
10 7310 -7.731930721948486
10 1 -5.247024072160486
10 6875 -7.731930721948486
10 2066 -7.731930721948486
10 7349 -7.731930721948486
10 384 -6.633318433280377
10 399 -7.731930721948486
10 996 -7.731930721948486
10 2677 -7.731930721948486
10 7389 -7.731930721948486
10 155 -6.633318433280377
10 7409 -7.731930721948486
10 3259 -6.633318433280377
10 1300 -7.731930721948486
10 218 -6.633318433280377
10 1763 -7.038783541388542
10 2052 -7.038783541388542
10 1381 -7.731930721948486
10 7493 -7.731930721948486
10 4197 -7.731930721948486
10 2205 -7.731930721948486
10 1093 -7.731930721948486
10 7542 -7.731930721948486
10 7552 -7.731930721948486
10 340 -7.038783541388542
10 7587 -7.731930721948486
10 490 -5.786020572893174
10 484 -6.345636360828596
10 2927 -7.731930721948486
10 1812 -7.731930721948486
10 7541 -6.345636360828596
10 2115 -7.731930721948486
10 4058 -7.731930721948486
10 840 -7.731930721948486
10 476 -7.038783541388542
10 7848 -7.731930721948486
10 212 -7.038783541388542
10 60 -7.038783541388542
10 947 -7.731930721948486
10 6813 -7.731930721948486
10 7955 -7.038783541388542
10 254 -7.038783541388542
10 7986 -7.731930721948486
10 7991 -7.731930721948486
10 2019 -7.731930721948486
10 142 -7.038783541388542
10 4504 -7.731930721948486
10 8060 -7.731930721948486
10 3336 -7.731930721948486
10 8104 -7.731930721948486
10 5368 -7.731930721948486
10 86 -6.345636360828596
10 1330 -7.038783541388542
10 3613 -7.038783541388542
10 301 -6.633318433280377
10 3895 -7.038783541388542
10 6159 -7.731930721948486
10 5158 -7.731930721948486
10 8293 -7.731930721948486
10 1256 -7.038783541388542
10 6756 -7.038783541388542
10 818 -7.731930721948486
10 7116 -7.731930721948486
10 8306 -7.731930721948486
10 4545 -7.731930721948486
10 1774 -7.731930721948486
10 250 -6.633318433280377
10 8344 -7.731930721948486
10 3104 -7.731930721948486
10 1706 -7.731930721948486
10 2994 -7.731930721948486
10 77 -6.122492809514386
10 5060 -6.633318433280377
10 6270 -7.731930721948486
10 6508 -7.038783541388542
10 8491 -7.731930721948486
10 1171 -7.731930721948486
10 6265 -7.731930721948486
10 1078 -6.633318433280377
10 1504 -7.731930721948486
10 8523 -7.731930721948486
10 8374 -7.731930721948486
10 7372 -7.731930721948486
10 8586 -7.731930721948486
10 1053 -7.731930721948486
10 5219 -7.731930721948486
10 131 -7.731930721948486
10 8622 -7.731930721948486
10 269 -7.038783541388542
10 1477 -7.038783541388542
10 1254 -7.038783541388542
10 1587 -7.038783541388542
10 3506 -7.731930721948486
10 6242 -7.731930721948486
10 1648 -7.731930721948486
10 1503 -7.731930721948486
10 1617 -7.038783541388542
10 5086 -7.731930721948486
10 980 -7.038783541388542
10 6940 -6.633318433280377
10 649 -6.122492809514386
10 3525 -7.038783541388542
10 2517 -7.038783541388542
10 570 -7.038783541388542
10 8852 -7.731930721948486
10 1098 -6.633318433280377
10 540 -7.731930721948486
10 3575 -7.731930721948486
10 8959 -7.731930721948486
10 7717 -7.731930721948486
10 8983 -7.731930721948486
10 9032 -7.038783541388542
10 8062 -7.731930721948486
10 9048 -7.731930721948486
10 1559 -7.038783541388542
10 5001 -7.731930721948486
10 1664 -7.731930721948486
10 1159 -7.731930721948486
10 1240 -6.345636360828596
10 9143 -7.731930721948486
10 3117 -7.731930721948486
10 1538 -7.038783541388542
10 1383 -7.731930721948486
10 9175 -7.731930721948486
10 9186 -7.731930721948486
10 9207 -7.038783541388542
10 9228 -7.731930721948486
10 9232 -7.731930721948486
10 9233 -7.731930721948486
10 3445 -7.731930721948486
10 882 -7.731930721948486
10 9273 -7.731930721948486
10 9287 -7.731930721948486
10 970 -6.122492809514386
10 9291 -7.731930721948486
10 1603 -7.731930721948486
10 1452 -7.731930721948486
10 8982 -7.731930721948486
10 1493 -7.731930721948486
10 5529 -7.731930721948486
10 2814 -7.038783541388542
10 7491 -6.633318433280377
10 6261 -7.731930721948486
10 3749 -7.731930721948486
10 668 -6.122492809514386
10 9465 -7.731930721948486
10 125 -6.345636360828596
10 8074 -7.731930721948486
10 9497 -7.731930721948486
10 8353 -7.731930721948486
10 3426 -7.731930721948486
10 2131 -7.731930721948486
10 4976 -7.731930721948486
10 2657 -7.731930721948486
10 9557 -7.731930721948486
10 1380 -7.038783541388542
10 1925 -7.731930721948486
10 9283 -7.731930721948486
10 832 -7.731930721948486
10 5302 -7.731930721948486
10 4364 -7.731930721948486
10 9668 -7.731930721948486
10 2015 -7.731930721948486
10 4275 -7.038783541388542
10 3004 -7.731930721948486
10 9727 -7.731930721948486
10 1247 -7.731930721948486
10 2847 -7.731930721948486
10 1087 -6.633318433280377
10 9750 -7.731930721948486
10 2187 -7.731930721948486
10 1726 -7.731930721948486
10 9808 -7.731930721948486
10 1252 -7.038783541388542
10 1675 -7.731930721948486
10 6976 -7.731930721948486
10 3368 -7.731930721948486
10 4210 -7.731930721948486
10 207 -7.731930721948486
10 651 -7.731930721948486
10 6772 -6.633318433280377
10 453 -7.731930721948486
10 4900 -7.731930721948486
10 10067 -7.731930721948486
10 4781 -7.731930721948486
10 1574 -7.731930721948486
10 858 -6.345636360828596
10 380 -7.731930721948486
10 10250 -7.731930721948486
10 7798 -7.731930721948486
10 544 -7.731930721948486
10 1042 -7.038783541388542
10 9827 -7.038783541388542
10 4134 -7.731930721948486
10 537 -7.038783541388542
10 508 -7.731930721948486
10 4734 -7.731930721948486
10 10410 -7.731930721948486
10 7149 -7.731930721948486
10 9249 -7.731930721948486
10 573 -7.038783541388542
10 159 -7.731930721948486
10 8921 -7.038783541388542
10 6034 -7.731930721948486
10 10584 -7.731930721948486
10 196 -6.633318433280377
10 15 -7.731930721948486
10 2706 -7.731930721948486
10 4018 -7.731930721948486
10 59 -7.731930721948486
10 4094 -7.731930721948486
10 10496 -7.731930721948486
10 2231 -7.731930721948486
10 133 -6.122492809514386
10 6365 -7.731930721948486
10 8176 -7.731930721948486
10 57 -7.038783541388542
10 1073 -7.731930721948486
10 3436 -7.731930721948486
10 2002 -7.731930721948486
10 10815 -7.731930721948486
10 3099 -7.731930721948486
10 3484 -7.731930721948486
10 10073 -7.731930721948486
10 10919 -7.731930721948486
10 10926 -7.731930721948486
10 979 -7.731930721948486
10 4832 -7.731930721948486
10 8513 -7.731930721948486
10 248 -7.731930721948486
10 2495 -7.731930721948486
10 1069 -7.731930721948486
10 5134 -7.731930721948486
10 11120 -7.731930721948486
10 8412 -7.731930721948486
10 4160 -7.731930721948486
10 175 -7.038783541388542
10 11245 -7.731930721948486
10 10306 -7.731930721948486
10 6972 -7.731930721948486
10 3131 -7.731930721948486
10 903 -7.038783541388542
10 241 -7.731930721948486
10 5563 -7.731930721948486
10 733 -7.731930721948486
10 7555 -7.731930721948486
10 7351 -7.731930721948486
10 373 -7.731930721948486
10 11433 -7.731930721948486
10 542 -7.731930721948486
10 2060 -7.731930721948486
10 3129 -7.731930721948486
10 2572 -7.731930721948486
10 408 -7.731930721948486
10 73 -7.731930721948486
10 3674 -7.731930721948486
10 798 -7.731930721948486
10 4184 -7.731930721948486
10 3393 -7.731930721948486
10 2882 -7.038783541388542
10 6050 -7.731930721948486
10 1035 -7.731930721948486
10 6013 -7.731930721948486
10 6336 -7.731930721948486
10 11796 -7.731930721948486
10 3092 -7.731930721948486
10 492 -7.731930721948486
10 150 -7.731930721948486
10 1507 -7.731930721948486
10 3540 -7.731930721948486
10 548 -7.731930721948486
10 1411 -7.731930721948486
10 1593 -7.731930721948486
10 105 -7.731930721948486
10 9234 -7.731930721948486
10 11961 -7.731930721948486
10 752 -7.731930721948486
10 1981 -7.731930721948486
10 80 -7.731930721948486
10 7746 -7.731930721948486
10 82 -7.731930721948486
10 8877 -7.731930721948486
10 1757 -7.731930721948486
10 1034 -7.731930721948486
10 1640 -7.731930721948486
10 2931 -7.731930721948486
10 2298 -7.731930721948486
10 12057 -7.731930721948486
10 3976 -7.731930721948486
10 9491 -7.731930721948486
10 376 -7.731930721948486
10 6959 -7.731930721948486
10 8537 -7.731930721948486
10 806 -7.731930721948486
10 12180 -7.731930721948486
10 2145 -7.731930721948486
10 12183 -7.731930721948486
10 5618 -7.731930721948486
10 5644 -7.731930721948486
10 10628 -7.731930721948486
10 6819 -7.731930721948486
10 2225 -7.731930721948486
10 597 -6.633318433280377
10 6005 -7.731930721948486
10 12242 -7.731930721948486
10 298 -7.731930721948486
10 12275 -7.731930721948486
10 12312 -7.731930721948486
10 4749 -7.731930721948486
10 8542 -7.731930721948486
10 4060 -7.731930721948486
10 99 -7.731930721948486
10 3838 -7.731930721948486
10 3978 -7.731930721948486
10 7164 -7.731930721948486
10 4707 -7.731930721948486
10 5549 -7.731930721948486
10 93 -7.731930721948486
10 5375 -7.731930721948486
10 12467 -7.731930721948486
10 74 -7.731930721948486
10 1755 -7.731930721948486
10 1199 -7.731930721948486
10 1479 -7.731930721948486
10 12509 -7.731930721948486
10 12549 -7.731930721948486
10 12565 -7.731930721948486
10 381 -7.731930721948486
10 1705 -7.731930721948486
10 2825 -7.731930721948486
10 1516 -7.731930721948486
10 6456 -7.731930721948486
10 3571 -7.731930721948486
11 12 -7.993282328101591
11 215 -4.948759890378168
11 8 -4.496774766635111
11 253 -4.735185790080109
11 255 -6.894670039433482
11 264 -7.993282328101591
11 268 -5.913840786421756
11 310 -4.304402873987655
11 33 -2.358492724932342
11 24 -4.081259322673445
11 441 -6.606987966981700
11 181 -5.508375678313591
11 468 -7.300135147541646
11 502 -5.913840786421756
11 75 -4.004298281537317
11 83 -7.300135147541646
11 679 -5.220693605861810
11 732 -7.993282328101591
11 44 -3.527374209447008
11 767 -5.913840786421756
11 379 -5.160068984045375
11 16 -4.466921803485430
11 840 -4.774406503233390
11 130 -7.993282328101591
11 920 -6.047372179046278
11 121 -4.329720681971945
11 4 -3.329843233989524
11 1035 -6.894670039433482
11 35 -2.778346570492606
11 1047 -7.300135147541646
11 772 -7.993282328101591
11 371 -6.047372179046278
11 535 -5.354224998486333
11 1095 -7.300135147541646
11 167 -7.993282328101591
11 1067 -6.047372179046278
11 1116 -7.300135147541646
11 1145 -7.993282328101591
11 13 -5.428332970640055
11 206 -6.047372179046278
11 1249 -7.993282328101591
11 709 -7.993282328101591
11 364 -4.329720681971945
11 1280 -6.201522858873536
11 1316 -6.383844415667491
11 1354 -7.300135147541646
11 516 -5.595387055303220
11 47 -4.815228497753646
11 956 -6.383844415667491
11 259 -6.606987966981700
11 1533 -7.300135147541646
11 19 -4.697445462097262
11 810 -7.993282328101591
11 239 -6.894670039433482
11 1774 -7.993282328101591
11 368 -6.201522858873536
11 52 -4.902239874743276
11 919 -6.894670039433482
11 856 -7.300135147541646
11 111 -4.997550054547601
11 1888 -6.201522858873536
11 1376 -6.606987966981700
11 1911 -7.300135147541646
11 504 -6.606987966981700
11 536 -5.220693605861810
11 1932 -7.993282328101591
11 1655 -7.300135147541646
11 453 -7.300135147541646
11 954 -5.102910570205426
11 228 -7.993282328101591
11 1273 -7.300135147541646
11 688 -7.300135147541646
11 2231 -7.993282328101591
11 2242 -6.383844415667491
11 125 -4.232082212408029
11 2271 -7.993282328101591
11 2280 -7.993282328101591
11 2335 -7.993282328101591
11 785 -4.815228497753646
11 2346 -7.300135147541646
11 390 -6.047372179046278
11 2389 -7.993282328101591
11 94 -6.606987966981700
11 374 -5.690697235107546
11 2431 -7.993282328101591
11 532 -6.894670039433482
11 735 -6.047372179046278
11 2512 -7.993282328101591
11 2 -4.004298281537317
11 82 -7.993282328101591
11 1512 -6.383844415667491
11 297 -7.993282328101591
11 51 -5.913840786421756
11 0 -7.300135147541646
11 92 -6.894670039433482
11 2740 -7.993282328101591
11 2744 -7.300135147541646
11 2250 -6.201522858873536
11 2750 -7.300135147541646
11 315 -7.300135147541646
11 1391 -5.690697235107546
11 159 -6.047372179046278
11 649 -7.300135147541646
11 2778 -5.690697235107546
11 2798 -6.201522858873536
11 373 -5.102910570205426
11 104 -4.774406503233390
11 2908 -5.428332970640055
11 2092 -7.993282328101591
11 1681 -5.220693605861810
11 2959 -7.300135147541646
11 3023 -6.894670039433482
11 3027 -7.993282328101591
11 748 -7.993282328101591
11 1593 -5.160068984045375
11 819 -6.606987966981700
11 3089 -6.606987966981700
11 162 -6.383844415667491
11 3131 -6.383844415667491
11 2779 -7.993282328101591
11 3154 -7.300135147541646
11 3157 -5.508375678313591
11 57 -5.428332970640055
11 713 -6.894670039433482
11 185 -7.993282328101591
11 276 -4.997550054547601
11 3291 -6.606987966981700
11 3293 -7.993282328101591
11 2538 -7.300135147541646
11 551 -5.102910570205426
11 3327 -6.894670039433482
11 70 -7.993282328101591
11 246 -7.300135147541646
11 1811 -5.508375678313591
11 86 -5.285232126999381
11 60 -6.383844415667491
11 863 -6.201522858873536
11 2483 -7.993282328101591
11 95 -7.300135147541646
11 2489 -7.993282328101591
11 3413 -5.913840786421756
11 3488 -7.993282328101591
11 1858 -6.383844415667491
11 1221 -7.300135147541646
11 42 -5.913840786421756
11 3576 -7.993282328101591
11 3596 -7.993282328101591
11 295 -5.913840786421756
11 1337 -6.606987966981700
